Time,Current,Spin Coating,Increasing PPM,Temperature,Repeat Sensor Use,Days Elapsed,Concentration
37,-0.281,0,0,22,1,1,0.85
37,-0.276,0,0,22,1,1,0.7
37,-0.741,0,1,22,1,1,2.79
37,-1.24,0,1,22,1,4,4.36
37,-0.336,0,0,22,1,4,0.6
37,-0.336,0,0,22,1,4,0.68
37,-0.087,0,1,22,1,4,0.77
37,-0.435,0,1,22,1,4,2.16
37,-1.12,0,1,22,1,4,4.88
37,-1.46,0,1,22,1,4,7.62
37,-1.44,0,0,22,1,4,6.48
37,-0.21,0,1,22,1,4,0.73
37,-0.312,0,1,22,1,4,1.42
37,-0.472,0,1,22,1,4,2.72
37,-0.969,0,1,22,1,4,3.95
37,-1.1,0,1,22,1,4,4.85
37,-1.42,0,1,22,1,4,5.73
37,-1.52,0,1,22,1,4,6.47
37,-2.3,0,1,22,1,4,9.45
37,-1.93,0,0,22,1,4,7.62
37,-1.49,0,0,22,1,4,6.64
37,-1.11,0,0,22,1,4,4.75
37,-0.994,0,0,22,1,4,4.01
37,-0.719,0,0,22,1,4,3.04
37,-0.535,0,0,22,1,4,1.93
37,-0.318,0,0,22,1,4,0.8
37,-2.48,0,1,19.8,1,18,0.69
37,-3.46,0,1,26,1,18,0.69
37,-3.45,0,1,30,1,18,0.75
37,-2.66,0,1,25,1,18,0.64
37,-3.68,0,1,20,1,18,0.59
37,-3.64,0,1,30,1,18,0.67
37,-0.208,0,1,25,1,31,1.05
37,-0.136,0,1,25,1,31,0.73
37,-0.22,0,1,30.1,1,31,0.94
37,-0.159,0,1,20.4,1,31,0.84
37,-0.157,0,1,20.2,1,31,0.86
37,-0.249,0,1,30,1,31,0.87
37,-0.241,0,1,30.2,1,31,0.81
37,-0.185,0,1,25.1,1,31,0.84
37,-0.147,0,1,20.7,1,31,0.93
37,-0.239,1,1,22,1,1,0.9
37,-1.21,1,1,22,1,1,2.8
37,-2.24,1,1,22,1,1,4.8
37,-3.2,1,1,22,1,1,6.8
37,-4.16,1,1,22,1,1,8.4
37,-4.58,1,1,22,1,1,9.7
37,-5.2,1,0,22,1,1,8.6
37,-4.09,1,0,22,1,1,8
38,-0.14,0,1,22,1,1,0.6
38,-0.176,0,1,22,1,1,0.7
38,-0.186,0,1,22,1,1,0.56
38,-0.446,0,1,22,1,1,1.49
38,-0.474,0,1,22,1,1,1.63
38,-0.479,0,1,22,1,1,1.88
38,-0.842,0,1,22,1,1,3.37
38,-0.969,0,1,22,1,1,3.75
38,-1.02,0,1,22,1,1,4.02
38,-1.59,0,1,22,1,1,6.15
38,-1.74,0,1,22,1,1,6.06
38,-1.72,0,1,22,1,1,6.47
38,-0.898,0,0,22,1,1,4.1
38,-0.897,0,0,22,1,1,3.64
38,-0.834,0,0,22,1,1,3.6
38,-0.28,0,0,22,1,1,0.85
38,-0.273,0,0,22,1,1,0.7
38,-0.731,0,1,22,1,1,2.79
38,-1.23,0,1,22,1,4,4.36
38,-0.334,0,0,22,1,4,0.6
38,-0.334,0,0,22,1,4,0.68
38,-0.086,0,1,22,1,4,0.77
38,-0.429,0,1,22,1,4,2.16
38,-1.11,0,1,22,1,4,4.88
38,-1.44,0,1,22,1,4,7.62
38,-1.42,0,0,22,1,4,6.48
38,-0.208,0,1,22,1,4,0.73
38,-0.31,0,1,22,1,4,1.42
38,-0.467,0,1,22,1,4,2.72
38,-0.954,0,1,22,1,4,3.95
38,-1.09,0,1,22,1,4,4.85
38,-1.39,0,1,22,1,4,5.73
38,-1.5,0,1,22,1,4,6.47
38,-2.29,0,1,22,1,4,9.45
38,-1.91,0,0,22,1,4,7.62
38,-1.47,0,0,22,1,4,6.64
38,-1.1,0,0,22,1,4,4.75
38,-0.979,0,0,22,1,4,4.01
38,-0.71,0,0,22,1,4,3.04
38,-0.528,0,0,22,1,4,1.93
38,-0.316,0,0,22,1,4,0.8
38,-2.45,0,1,19.8,1,18,0.69
38,-3.4,0,1,26,1,18,0.69
38,-3.39,0,1,30,1,18,0.75
38,-2.65,0,1,25,1,18,0.64
38,-3.63,0,1,20,1,18,0.59
38,-3.58,0,1,30,1,18,0.67
38,-0.208,0,1,25,1,31,1.05
38,-0.136,0,1,25,1,31,0.73
38,-0.219,0,1,30.1,1,31,0.94
38,-0.161,0,1,20.4,1,31,0.84
38,-0.156,0,1,20.2,1,31,0.86
38,-0.248,0,1,30,1,31,0.87
38,-0.243,0,1,30.2,1,31,0.81
38,-0.187,0,1,25.1,1,31,0.84
38,-0.149,0,1,20.7,1,31,0.93
38,-0.238,1,1,22,1,1,0.9
38,-1.2,1,1,22,1,1,2.8
38,-2.22,1,1,22,1,1,4.8
38,-3.16,1,1,22,1,1,6.8
38,-4.11,1,1,22,1,1,8.4
38,-4.54,1,1,22,1,1,9.7
38,-5.12,1,0,22,1,1,8.6
38,-4.04,1,0,22,1,1,8
39,-0.139,0,1,22,1,1,0.6
39,-0.175,0,1,22,1,1,0.7
39,-0.185,0,1,22,1,1,0.56
39,-0.44,0,1,22,1,1,1.49
39,-0.471,0,1,22,1,1,1.63
39,-0.477,0,1,22,1,1,1.88
39,-0.829,0,1,22,1,1,3.37
39,-0.955,0,1,22,1,1,3.75
39,-0.999,0,1,22,1,1,4.02
39,-1.56,0,1,22,1,1,6.15
39,-1.71,0,1,22,1,1,6.06
39,-1.69,0,1,22,1,1,6.47
39,-0.882,0,0,22,1,1,4.1
39,-0.882,0,0,22,1,1,3.64
39,-0.824,0,0,22,1,1,3.6
39,-0.278,0,0,22,1,1,0.85
39,-0.271,0,0,22,1,1,0.7
39,-0.722,0,1,22,1,1,2.79
39,-1.21,0,1,22,1,4,4.36
39,-0.331,0,0,22,1,4,0.6
39,-0.331,0,0,22,1,4,0.68
39,-0.0847,0,1,22,1,4,0.77
39,-0.423,0,1,22,1,4,2.16
39,-1.09,0,1,22,1,4,4.88
39,-1.41,0,1,22,1,4,7.62
39,-1.4,0,0,22,1,4,6.48
39,-0.206,0,1,22,1,4,0.73
39,-0.307,0,1,22,1,4,1.42
39,-0.462,0,1,22,1,4,2.72
39,-0.94,0,1,22,1,4,3.95
39,-1.08,0,1,22,1,4,4.85
39,-1.37,0,1,22,1,4,5.73
39,-1.48,0,1,22,1,4,6.47
39,-2.27,0,1,22,1,4,9.45
39,-1.88,0,0,22,1,4,7.62
39,-1.46,0,0,22,1,4,6.64
39,-1.08,0,0,22,1,4,4.75
39,-0.968,0,0,22,1,4,4.01
39,-0.703,0,0,22,1,4,3.04
39,-0.52,0,0,22,1,4,1.93
39,-0.314,0,0,22,1,4,0.8
39,-2.42,0,1,19.8,1,18,0.69
39,-3.36,0,1,26,1,18,0.69
39,-3.33,0,1,30,1,18,0.75
39,-2.61,0,1,25,1,18,0.64
39,-3.57,0,1,20,1,18,0.59
39,-3.52,0,1,30,1,18,0.67
39,-0.206,0,1,25,1,31,1.05
39,-0.137,0,1,25,1,31,0.73
39,-0.218,0,1,30.1,1,31,0.94
39,-0.161,0,1,20.4,1,31,0.84
39,-0.154,0,1,20.2,1,31,0.86
39,-0.249,0,1,30,1,31,0.87
39,-0.245,0,1,30.2,1,31,0.81
39,-0.188,0,1,25.1,1,31,0.84
39,-0.15,0,1,20.7,1,31,0.93
39,-0.237,1,1,22,1,1,0.9
39,-1.18,1,1,22,1,1,2.8
39,-2.19,1,1,22,1,1,4.8
39,-3.13,1,1,22,1,1,6.8
39,-4.07,1,1,22,1,1,8.4
39,-4.5,1,1,22,1,1,9.7
39,-5.02,1,0,22,1,1,8.6
39,-4,1,0,22,1,1,8
40,-0.139,0,1,22,1,1,0.6
40,-0.173,0,1,22,1,1,0.7
40,-0.183,0,1,22,1,1,0.56
40,-0.435,0,1,22,1,1,1.49
40,-0.468,0,1,22,1,1,1.63
40,-0.472,0,1,22,1,1,1.88
40,-0.819,0,1,22,1,1,3.37
40,-0.939,0,1,22,1,1,3.75
40,-0.982,0,1,22,1,1,4.02
40,-1.54,0,1,22,1,1,6.15
40,-1.68,0,1,22,1,1,6.06
40,-1.67,0,1,22,1,1,6.47
40,-0.855,0,0,22,1,1,4.1
40,-0.87,0,0,22,1,1,3.64
40,-0.813,0,0,22,1,1,3.6
40,-0.277,0,0,22,1,1,0.85
40,-0.27,0,0,22,1,1,0.7
40,-0.714,0,1,22,1,1,2.79
40,-1.2,0,1,22,1,4,4.36
40,-0.33,0,0,22,1,4,0.6
40,-0.33,0,0,22,1,4,0.68
40,-0.0835,0,1,22,1,4,0.77
40,-0.417,0,1,22,1,4,2.16
40,-1.07,0,1,22,1,4,4.88
40,-1.39,0,1,22,1,4,7.62
40,-1.38,0,0,22,1,4,6.48
40,-0.203,0,1,22,1,4,0.73
40,-0.305,0,1,22,1,4,1.42
40,-0.457,0,1,22,1,4,2.72
40,-0.929,0,1,22,1,4,3.95
40,-1.06,0,1,22,1,4,4.85
40,-1.35,0,1,22,1,4,5.73
40,-1.46,0,1,22,1,4,6.47
40,-2.26,0,1,22,1,4,9.45
40,-1.86,0,0,22,1,4,7.62
40,-1.44,0,0,22,1,4,6.64
40,-1.06,0,0,22,1,4,4.75
40,-0.955,0,0,22,1,4,4.01
40,-0.698,0,0,22,1,4,3.04
40,-0.516,0,0,22,1,4,1.93
40,-0.312,0,0,22,1,4,0.8
40,-2.39,0,1,19.8,1,18,0.69
40,-3.32,0,1,26,1,18,0.69
40,-3.28,0,1,30,1,18,0.75
40,-2.59,0,1,25,1,18,0.64
40,-3.52,0,1,20,1,18,0.59
40,-3.47,0,1,30,1,18,0.67
40,-0.205,0,1,25,1,31,1.05
40,-0.137,0,1,25,1,31,0.73
40,-0.219,0,1,30.1,1,31,0.94
40,-0.162,0,1,20.4,1,31,0.84
40,-0.152,0,1,20.2,1,31,0.86
40,-0.25,0,1,30,1,31,0.87
40,-0.247,0,1,30.2,1,31,0.81
40,-0.19,0,1,25.1,1,31,0.84
40,-0.151,0,1,20.7,1,31,0.93
40,-0.235,1,1,22,1,1,0.9
40,-1.17,1,1,22,1,1,2.8
40,-2.16,1,1,22,1,1,4.8
40,-3.1,1,1,22,1,1,6.8
40,-4.02,1,1,22,1,1,8.4
40,-4.46,1,1,22,1,1,9.7
40,-4.96,1,0,22,1,1,8.6
40,-3.96,1,0,22,1,1,8
41,-0.138,0,1,22,1,1,0.6
41,-0.172,0,1,22,1,1,0.7
41,-0.182,0,1,22,1,1,0.56
41,-0.43,0,1,22,1,1,1.49
41,-0.466,0,1,22,1,1,1.63
41,-0.468,0,1,22,1,1,1.88
41,-0.808,0,1,22,1,1,3.37
41,-0.927,0,1,22,1,1,3.75
41,-0.968,0,1,22,1,1,4.02
41,-1.51,0,1,22,1,1,6.15
41,-1.65,0,1,22,1,1,6.06
41,-1.64,0,1,22,1,1,6.47
41,-0.865,0,0,22,1,1,4.1
41,-0.859,0,0,22,1,1,3.64
41,-0.802,0,0,22,1,1,3.6
41,-0.276,0,0,22,1,1,0.85
41,-0.268,0,0,22,1,1,0.7
41,-0.707,0,1,22,1,1,2.79
41,-1.18,0,1,22,1,4,4.36
41,-0.328,0,0,22,1,4,0.6
41,-0.328,0,0,22,1,4,0.68
41,-0.0821,0,1,22,1,4,0.77
41,-0.411,0,1,22,1,4,2.16
41,-1.06,0,1,22,1,4,4.88
41,-1.38,0,1,22,1,4,7.62
41,-1.36,0,0,22,1,4,6.48
41,-0.201,0,1,22,1,4,0.73
41,-0.302,0,1,22,1,4,1.42
41,-0.453,0,1,22,1,4,2.72
41,-0.919,0,1,22,1,4,3.95
41,-1.05,0,1,22,1,4,4.85
41,-1.33,0,1,22,1,4,5.73
41,-1.44,0,1,22,1,4,6.47
41,-2.24,0,1,22,1,4,9.45
41,-1.84,0,0,22,1,4,7.62
41,-1.42,0,0,22,1,4,6.64
41,-1.05,0,0,22,1,4,4.75
41,-0.942,0,0,22,1,4,4.01
41,-0.689,0,0,22,1,4,3.04
41,-0.509,0,0,22,1,4,1.93
41,-0.311,0,0,22,1,4,0.8
41,-2.37,0,1,19.8,1,18,0.69
41,-3.27,0,1,26,1,18,0.69
41,-3.24,0,1,30,1,18,0.75
41,-2.56,0,1,25,1,18,0.64
41,-3.46,0,1,20,1,18,0.59
41,-3.41,0,1,30,1,18,0.67
41,-0.202,0,1,25,1,31,1.05
41,-0.137,0,1,25,1,31,0.73
41,-0.219,0,1,30.1,1,31,0.94
41,-0.162,0,1,20.4,1,31,0.84
41,-0.151,0,1,20.2,1,31,0.86
41,-0.249,0,1,30,1,31,0.87
41,-0.247,0,1,30.2,1,31,0.81
41,-0.189,0,1,25.1,1,31,0.84
41,-0.151,0,1,20.7,1,31,0.93
41,-0.234,1,1,22,1,1,0.9
41,-1.15,1,1,22,1,1,2.8
41,-2.14,1,1,22,1,1,4.8
41,-3.07,1,1,22,1,1,6.8
41,-3.98,1,1,22,1,1,8.4
41,-4.42,1,1,22,1,1,9.7
41,-4.91,1,0,22,1,1,8.6
41,-3.92,1,0,22,1,1,8
42,-0.138,0,1,22,1,1,0.6
42,-0.17,0,1,22,1,1,0.7
42,-0.181,0,1,22,1,1,0.56
42,-0.426,0,1,22,1,1,1.49
42,-0.463,0,1,22,1,1,1.63
42,-0.463,0,1,22,1,1,1.88
42,-0.797,0,1,22,1,1,3.37
42,-0.912,0,1,22,1,1,3.75
42,-0.95,0,1,22,1,1,4.02
42,-1.49,0,1,22,1,1,6.15
42,-1.63,0,1,22,1,1,6.06
42,-1.62,0,1,22,1,1,6.47
42,-0.87,0,0,22,1,1,4.1
42,-0.849,0,0,22,1,1,3.64
42,-0.794,0,0,22,1,1,3.6
42,-0.274,0,0,22,1,1,0.85
42,-0.267,0,0,22,1,1,0.7
42,-0.698,0,1,22,1,1,2.79
42,-1.17,0,1,22,1,4,4.36
42,-0.326,0,0,22,1,4,0.6
42,-0.326,0,0,22,1,4,0.68
42,-0.0809,0,1,22,1,4,0.77
42,-0.406,0,1,22,1,4,2.16
42,-1.04,0,1,22,1,4,4.88
42,-1.36,0,1,22,1,4,7.62
42,-1.35,0,0,22,1,4,6.48
42,-0.198,0,1,22,1,4,0.73
42,-0.3,0,1,22,1,4,1.42
42,-0.45,0,1,22,1,4,2.72
42,-0.909,0,1,22,1,4,3.95
42,-1.04,0,1,22,1,4,4.85
42,-1.31,0,1,22,1,4,5.73
42,-1.42,0,1,22,1,4,6.47
42,-2.23,0,1,22,1,4,9.45
42,-1.82,0,0,22,1,4,7.62
42,-1.41,0,0,22,1,4,6.64
42,-1.03,0,0,22,1,4,4.75
42,-0.93,0,0,22,1,4,4.01
42,-0.682,0,0,22,1,4,3.04
42,-0.504,0,0,22,1,4,1.93
42,-0.309,0,0,22,1,4,0.8
42,-2.34,0,1,19.8,1,18,0.69
42,-3.22,0,1,26,1,18,0.69
42,-3.19,0,1,30,1,18,0.75
42,-2.53,0,1,25,1,18,0.64
42,-3.41,0,1,20,1,18,0.59
42,-3.35,0,1,30,1,18,0.67
42,-0.2,0,1,25,1,31,1.05
42,-0.137,0,1,25,1,31,0.73
42,-0.217,0,1,30.1,1,31,0.94
42,-0.162,0,1,20.4,1,31,0.84
42,-0.15,0,1,20.2,1,31,0.86
42,-0.25,0,1,30,1,31,0.87
42,-0.248,0,1,30.2,1,31,0.81
42,-0.184,0,1,25.1,1,31,0.84
42,-0.151,0,1,20.7,1,31,0.93
42,-0.234,1,1,22,1,1,0.9
42,-1.14,1,1,22,1,1,2.8
42,-2.12,1,1,22,1,1,4.8
42,-3.04,1,1,22,1,1,6.8
42,-3.94,1,1,22,1,1,8.4
42,-4.39,1,1,22,1,1,9.7
42,-4.82,1,0,22,1,1,8.6
42,-3.88,1,0,22,1,1,8
43,-0.137,0,1,22,1,1,0.6
43,-0.168,0,1,22,1,1,0.7
43,-0.18,0,1,22,1,1,0.56
43,-0.421,0,1,22,1,1,1.49
43,-0.46,0,1,22,1,1,1.63
43,-0.461,0,1,22,1,1,1.88
43,-0.788,0,1,22,1,1,3.37
43,-0.9,0,1,22,1,1,3.75
43,-0.938,0,1,22,1,1,4.02
43,-1.47,0,1,22,1,1,6.15
43,-1.6,0,1,22,1,1,6.06
43,-1.6,0,1,22,1,1,6.47
43,-0.877,0,0,22,1,1,4.1
43,-0.839,0,0,22,1,1,3.64
43,-0.786,0,0,22,1,1,3.6
43,-0.273,0,0,22,1,1,0.85
43,-0.266,0,0,22,1,1,0.7
43,-0.689,0,1,22,1,1,2.79
43,-1.16,0,1,22,1,4,4.36
43,-0.324,0,0,22,1,4,0.6
43,-0.324,0,0,22,1,4,0.68
43,-0.08,0,1,22,1,4,0.77
43,-0.401,0,1,22,1,4,2.16
43,-1.03,0,1,22,1,4,4.88
43,-1.34,0,1,22,1,4,7.62
43,-1.33,0,0,22,1,4,6.48
43,-0.197,0,1,22,1,4,0.73
43,-0.298,0,1,22,1,4,1.42
43,-0.445,0,1,22,1,4,2.72
43,-0.898,0,1,22,1,4,3.95
43,-1.03,0,1,22,1,4,4.85
43,-1.29,0,1,22,1,4,5.73
43,-1.4,0,1,22,1,4,6.47
43,-2.21,0,1,22,1,4,9.45
43,-1.8,0,0,22,1,4,7.62
43,-1.39,0,0,22,1,4,6.64
43,-1.02,0,0,22,1,4,4.75
43,-0.92,0,0,22,1,4,4.01
43,-0.678,0,0,22,1,4,3.04
43,-0.498,0,0,22,1,4,1.93
43,-0.307,0,0,22,1,4,0.8
43,-2.32,0,1,19.8,1,18,0.69
43,-3.18,0,1,26,1,18,0.69
43,-3.15,0,1,30,1,18,0.75
43,-2.51,0,1,25,1,18,0.64
43,-3.36,0,1,20,1,18,0.59
43,-3.3,0,1,30,1,18,0.67
43,-0.199,0,1,25,1,31,1.05
43,-0.136,0,1,25,1,31,0.73
43,-0.216,0,1,30.1,1,31,0.94
43,-0.162,0,1,20.4,1,31,0.84
43,-0.149,0,1,20.2,1,31,0.86
43,-0.249,0,1,30,1,31,0.87
43,-0.248,0,1,30.2,1,31,0.81
43,-0.182,0,1,25.1,1,31,0.84
43,-0.15,0,1,20.7,1,31,0.93
43,-0.232,1,1,22,1,1,0.9
43,-1.12,1,1,22,1,1,2.8
43,-2.09,1,1,22,1,1,4.8
43,-3.01,1,1,22,1,1,6.8
43,-3.89,1,1,22,1,1,8.4
43,-4.35,1,1,22,1,1,9.7
43,-4.74,1,0,22,1,1,8.6
43,-3.84,1,0,22,1,1,8
44,-0.138,0,1,22,1,1,0.6
44,-0.167,0,1,22,1,1,0.7
44,-0.18,0,1,22,1,1,0.56
44,-0.417,0,1,22,1,1,1.49
44,-0.457,0,1,22,1,1,1.63
44,-0.457,0,1,22,1,1,1.88
44,-0.779,0,1,22,1,1,3.37
44,-0.889,0,1,22,1,1,3.75
44,-0.921,0,1,22,1,1,4.02
44,-1.45,0,1,22,1,1,6.15
44,-1.58,0,1,22,1,1,6.06
44,-1.58,0,1,22,1,1,6.47
44,-0.879,0,0,22,1,1,4.1
44,-0.829,0,0,22,1,1,3.64
44,-0.777,0,0,22,1,1,3.6
44,-0.272,0,0,22,1,1,0.85
44,-0.264,0,0,22,1,1,0.7
44,-0.68,0,1,22,1,1,2.79
44,-1.14,0,1,22,1,4,4.36
44,-0.322,0,0,22,1,4,0.6
44,-0.322,0,0,22,1,4,0.68
44,-0.0786,0,1,22,1,4,0.77
44,-0.396,0,1,22,1,4,2.16
44,-1.02,0,1,22,1,4,4.88
44,-1.33,0,1,22,1,4,7.62
44,-1.31,0,0,22,1,4,6.48
44,-0.194,0,1,22,1,4,0.73
44,-0.296,0,1,22,1,4,1.42
44,-0.441,0,1,22,1,4,2.72
44,-0.888,0,1,22,1,4,3.95
44,-1.02,0,1,22,1,4,4.85
44,-1.27,0,1,22,1,4,5.73
44,-1.39,0,1,22,1,4,6.47
44,-2.19,0,1,22,1,4,9.45
44,-1.78,0,0,22,1,4,7.62
44,-1.37,0,0,22,1,4,6.64
44,-1.01,0,0,22,1,4,4.75
44,-0.91,0,0,22,1,4,4.01
44,-0.67,0,0,22,1,4,3.04
44,-0.492,0,0,22,1,4,1.93
44,-0.305,0,0,22,1,4,0.8
44,-2.31,0,1,19.8,1,18,0.69
44,-3.13,0,1,26,1,18,0.69
44,-3.11,0,1,30,1,18,0.75
44,-2.48,0,1,25,1,18,0.64
44,-3.29,0,1,20,1,18,0.59
44,-3.25,0,1,30,1,18,0.67
44,-0.197,0,1,25,1,31,1.05
44,-0.135,0,1,25,1,31,0.73
44,-0.215,0,1,30.1,1,31,0.94
44,-0.161,0,1,20.4,1,31,0.84
44,-0.149,0,1,20.2,1,31,0.86
44,-0.247,0,1,30,1,31,0.87
44,-0.249,0,1,30.2,1,31,0.81
44,-0.18,0,1,25.1,1,31,0.84
44,-0.15,0,1,20.7,1,31,0.93
44,-0.229,1,1,22,1,1,0.9
44,-1.11,1,1,22,1,1,2.8
44,-2.07,1,1,22,1,1,4.8
44,-2.98,1,1,22,1,1,6.8
44,-3.86,1,1,22,1,1,8.4
44,-4.33,1,1,22,1,1,9.7
44,-4.71,1,0,22,1,1,8.6
44,-3.8,1,0,22,1,1,8
45,-0.138,0,1,22,1,1,0.6
45,-0.166,0,1,22,1,1,0.7
45,-0.179,0,1,22,1,1,0.56
45,-0.413,0,1,22,1,1,1.49
45,-0.453,0,1,22,1,1,1.63
45,-0.453,0,1,22,1,1,1.88
45,-0.768,0,1,22,1,1,3.37
45,-0.878,0,1,22,1,1,3.75
45,-0.909,0,1,22,1,1,4.02
45,-1.43,0,1,22,1,1,6.15
45,-1.56,0,1,22,1,1,6.06
45,-1.56,0,1,22,1,1,6.47
45,-0.877,0,0,22,1,1,4.1
45,-0.819,0,0,22,1,1,3.64
45,-0.768,0,0,22,1,1,3.6
45,-0.27,0,0,22,1,1,0.85
45,-0.264,0,0,22,1,1,0.7
45,-0.675,0,1,22,1,1,2.79
45,-1.13,0,1,22,1,4,4.36
45,-0.32,0,0,22,1,4,0.6
45,-0.32,0,0,22,1,4,0.68
45,-0.0782,0,1,22,1,4,0.77
45,-0.39,0,1,22,1,4,2.16
45,-1.01,0,1,22,1,4,4.88
45,-1.31,0,1,22,1,4,7.62
45,-1.3,0,0,22,1,4,6.48
45,-0.193,0,1,22,1,4,0.73
45,-0.294,0,1,22,1,4,1.42
45,-0.437,0,1,22,1,4,2.72
45,-0.878,0,1,22,1,4,3.95
45,-1.01,0,1,22,1,4,4.85
45,-1.25,0,1,22,1,4,5.73
45,-1.37,0,1,22,1,4,6.47
45,-2.18,0,1,22,1,4,9.45
45,-1.76,0,0,22,1,4,7.62
45,-1.36,0,0,22,1,4,6.64
45,-0.99,0,0,22,1,4,4.75
45,-0.9,0,0,22,1,4,4.01
45,-0.667,0,0,22,1,4,3.04
45,-0.488,0,0,22,1,4,1.93
45,-0.303,0,0,22,1,4,0.8
45,-2.28,0,1,19.8,1,18,0.69
45,-3.09,0,1,26,1,18,0.69
45,-3.05,0,1,30,1,18,0.75
45,-2.46,0,1,25,1,18,0.64
45,-3.26,0,1,20,1,18,0.59
45,-3.2,0,1,30,1,18,0.67
45,-0.196,0,1,25,1,31,1.05
45,-0.135,0,1,25,1,31,0.73
45,-0.216,0,1,30.1,1,31,0.94
45,-0.161,0,1,20.4,1,31,0.84
45,-0.149,0,1,20.2,1,31,0.86
45,-0.245,0,1,30,1,31,0.87
45,-0.248,0,1,30.2,1,31,0.81
45,-0.181,0,1,25.1,1,31,0.84
45,-0.15,0,1,20.7,1,31,0.93
45,-0.228,1,1,22,1,1,0.9
45,-1.1,1,1,22,1,1,2.8
45,-2.05,1,1,22,1,1,4.8
45,-2.96,1,1,22,1,1,6.8
45,-3.82,1,1,22,1,1,8.4
45,-4.29,1,1,22,1,1,9.7
45,-4.62,1,0,22,1,1,8.6
45,-3.77,1,0,22,1,1,8
46,-0.139,0,1,22,1,1,0.6
46,-0.165,0,1,22,1,1,0.7
46,-0.178,0,1,22,1,1,0.56
46,-0.408,0,1,22,1,1,1.49
46,-0.451,0,1,22,1,1,1.63
46,-0.448,0,1,22,1,1,1.88
46,-0.759,0,1,22,1,1,3.37
46,-0.868,0,1,22,1,1,3.75
46,-0.897,0,1,22,1,1,4.02
46,-1.41,0,1,22,1,1,6.15
46,-1.54,0,1,22,1,1,6.06
46,-1.55,0,1,22,1,1,6.47
46,-0.869,0,0,22,1,1,4.1
46,-0.809,0,0,22,1,1,3.64
46,-0.759,0,0,22,1,1,3.6
46,-0.269,0,0,22,1,1,0.85
46,-0.263,0,0,22,1,1,0.7
46,-0.668,0,1,22,1,1,2.79
46,-1.12,0,1,22,1,4,4.36
46,-0.318,0,0,22,1,4,0.6
46,-0.318,0,0,22,1,4,0.68
46,-0.0777,0,1,22,1,4,0.77
46,-0.386,0,1,22,1,4,2.16
46,-0.994,0,1,22,1,4,4.88
46,-1.3,0,1,22,1,4,7.62
46,-1.29,0,0,22,1,4,6.48
46,-0.191,0,1,22,1,4,0.73
46,-0.292,0,1,22,1,4,1.42
46,-0.434,0,1,22,1,4,2.72
46,-0.869,0,1,22,1,4,3.95
46,-0.999,0,1,22,1,4,4.85
46,-1.23,0,1,22,1,4,5.73
46,-1.36,0,1,22,1,4,6.47
46,-2.16,0,1,22,1,4,9.45
46,-1.74,0,0,22,1,4,7.62
46,-1.35,0,0,22,1,4,6.64
46,-0.979,0,0,22,1,4,4.75
46,-0.891,0,0,22,1,4,4.01
46,-0.66,0,0,22,1,4,3.04
46,-0.483,0,0,22,1,4,1.93
46,-0.301,0,0,22,1,4,0.8
46,-2.26,0,1,19.8,1,18,0.69
46,-3.04,0,1,26,1,18,0.69
46,-3.02,0,1,30,1,18,0.75
46,-2.42,0,1,25,1,18,0.64
46,-3.21,0,1,20,1,18,0.59
46,-3.17,0,1,30,1,18,0.67
46,-0.195,0,1,25,1,31,1.05
46,-0.134,0,1,25,1,31,0.73
46,-0.216,0,1,30.1,1,31,0.94
46,-0.161,0,1,20.4,1,31,0.84
46,-0.149,0,1,20.2,1,31,0.86
46,-0.243,0,1,30,1,31,0.87
46,-0.247,0,1,30.2,1,31,0.81
46,-0.181,0,1,25.1,1,31,0.84
46,-0.15,0,1,20.7,1,31,0.93
46,-0.226,1,1,22,1,1,0.9
46,-1.09,1,1,22,1,1,2.8
46,-2.03,1,1,22,1,1,4.8
46,-2.93,1,1,22,1,1,6.8
46,-3.78,1,1,22,1,1,8.4
46,-4.27,1,1,22,1,1,9.7
46,-4.6,1,0,22,1,1,8.6
46,-3.74,1,0,22,1,1,8
47,-0.138,0,1,22,1,1,0.6
47,-0.163,0,1,22,1,1,0.7
47,-0.178,0,1,22,1,1,0.56
47,-0.405,0,1,22,1,1,1.49
47,-0.448,0,1,22,1,1,1.63
47,-0.444,0,1,22,1,1,1.88
47,-0.753,0,1,22,1,1,3.37
47,-0.857,0,1,22,1,1,3.75
47,-0.884,0,1,22,1,1,4.02
47,-1.39,0,1,22,1,1,6.15
47,-1.51,0,1,22,1,1,6.06
47,-1.53,0,1,22,1,1,6.47
47,-0.86,0,0,22,1,1,4.1
47,-0.801,0,0,22,1,1,3.64
47,-0.75,0,0,22,1,1,3.6
47,-0.268,0,0,22,1,1,0.85
47,-0.261,0,0,22,1,1,0.7
47,-0.66,0,1,22,1,1,2.79
47,-1.11,0,1,22,1,4,4.36
47,-0.316,0,0,22,1,4,0.6
47,-0.316,0,0,22,1,4,0.68
47,-0.0767,0,1,22,1,4,0.77
47,-0.381,0,1,22,1,4,2.16
47,-0.98,0,1,22,1,4,4.88
47,-1.29,0,1,22,1,4,7.62
47,-1.27,0,0,22,1,4,6.48
47,-0.189,0,1,22,1,4,0.73
47,-0.291,0,1,22,1,4,1.42
47,-0.431,0,1,22,1,4,2.72
47,-0.859,0,1,22,1,4,3.95
47,-0.989,0,1,22,1,4,4.85
47,-1.22,0,1,22,1,4,5.73
47,-1.34,0,1,22,1,4,6.47
